Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop,Starting Anneal Temp
60,200000,100000,3000,1.0,0.0,0.1,20.0

Temperature,K,Spatial Spin Correlation
1.7000000000000002,2,-2.31481481481e-05
1.7000000000000002,3,-4.78656622724e-06
1.7000000000000002,4,-1.35750156937e-05
1.7000000000000002,5,-4.47269303202e-06
1.7000000000000002,6,-1.40458254865e-05
1.7000000000000002,7,-2.37758945386e-05
1.7000000000000002,8,-2.34620213434e-05
1.7000000000000002,9,-1.42027620841e-05
1.7000000000000002,10,-1.43596986817e-05
1.7000000000000002,11,-2.34620213434e-05
1.7000000000000002,12,-1.42027620841e-05
1.7000000000000002,13,-1.40458254865e-05
1.7000000000000002,14,-4.15881983679e-06
1.7000000000000002,15,-2.3618957941e-05
1.7000000000000002,16,-1.40458254865e-05
1.7000000000000002,17,-2.33050847458e-05
1.7000000000000002,18,-2.3618957941e-05
1.7000000000000002,19,-1.40458254865e-05
1.7000000000000002,20,4.62962962963e-06
1.7000000000000002,21,-1.43596986817e-05
1.7000000000000002,22,-2.34620213434e-05
1.7000000000000002,23,-1.40458254865e-05
1.7000000000000002,24,-1.37319522913e-05
1.7000000000000002,25,-2.31481481481e-05
1.7000000000000002,26,-1.35750156937e-05
1.7000000000000002,27,-4.47269303202e-06
1.7000000000000002,28,-4.78656622724e-06
1.7000000000000002,29,-4.47269303202e-06
1.7500000000000002,1,5.20349445491e-05
1.7500000000000002,2,-1.35645532538e-05
1.7500000000000002,3,-4.30529399456e-06
1.7500000000000002,4,-1.29368068634e-05
1.7500000000000002,5,-1.3878426449e-05
1.7500000000000002,6,-3.224000837e-05
1.7500000000000002,7,-2.32946223059e-05
1.7500000000000002,8,-1.40353630467e-05
1.7500000000000002,9,-3.25538815652e-05
1.7500000000000002,10,-1.35645532538e-05
1.7500000000000002,11,-3.14553253819e-05
1.7500000000000002,12,-2.29807491107e-05
1.7500000000000002,13,-1.35645532538e-05
1.7500000000000002,14,-3.28677547604e-05
1.7500000000000002,15,-2.34515589035e-05
1.7500000000000002,16,-4.30529399456e-06
1.7500000000000002,17,-1.35645532538e-05
1.7500000000000002,18,-2.31376857083e-05
1.7500000000000002,19,-3.83448420172e-06
1.7500000000000002,20,-4.61916718979e-06
1.7500000000000002,21,-2.34515589035e-05
1.7500000000000002,22,-1.40353630467e-05
1.7500000000000002,23,-1.35645532538e-05
1.7500000000000002,24,-2.28238125131e-05
1.7500000000000002,25,-2.31376857083e-05
1.7500000000000002,26,-1.35645532538e-05
1.7500000000000002,27,-2.34515589035e-05
1.7500000000000002,28,-1.34076166562e-05
1.7500000000000002,29,-3.14553253819e-05
1.8000000000000003,1,0.000136775476041
1.8000000000000003,2,1.37371835112e-05
1.8000000000000003,3,1.48357396945e-05
1.8000000000000003,4,-3.16174931994e-05
1.8000000000000003,5,-4.18183720444e-05
1.8000000000000003,6,-1.45114040594e-05
1.8000000000000003,7,-3.28729859803e-05
1.8000000000000003,8,-2.22012973425e-05
1.8000000000000003,9,-4.13475622515e-05
1.8000000000000003,10,-5.21761874869e-05
1.8000000000000003,11,-4.275999163e-05
1.8000000000000003,12,-4.1975308642e-05
1.8000000000000003,13,-5.10776313036e-05
1.8000000000000003,14,-1.30989746809e-05
1.8000000000000003,15,-1.26281648881e-05
1.8000000000000003,16,-3.08328102113e-05
1.8000000000000003,17,-2.34567901235e-05
1.8000000000000003,18,-2.2829043733e-05
1.8000000000000003,19,-3.16174931994e-05
1.8000000000000003,20,-2.29859803306e-05
1.8000000000000003,21,-5.02929483155e-05
1.8000000000000003,22,-1.41975308642e-05
1.8000000000000003,23,-4.21322452396e-05
1.8000000000000003,24,-1.3883657669e-05
1.8000000000000003,25,-3.28729859803e-05
1.8000000000000003,26,2.39380623561e-05
1.8000000000000003,27,-1.16865453024e-05
1.8000000000000003,28,-3.22452395899e-05
1.8000000000000003,29,-3.22452395899e-05
1.8500000000000003,1,0.000143801004394
1.8500000000000003,2,-2.53766478343e-05
1.8500000000000003,3,-1.69020715631e-05
1.8500000000000003,4,-2.58474576271e-05
1.8500000000000003,5,-1.59604519774e-05
1.8500000000000003,6,-1.65881983679e-05
1.8500000000000003,7,-4.43659761456e-05
1.8500000000000003,8,-1.48618957941e-05
1.8500000000000003,9,-4.46798493409e-05
1.8500000000000003,10,-7.17200251099e-06
1.8500000000000003,11,-3.44789704959e-05
1.8500000000000003,12,-2.36503452605e-05
1.8500000000000003,13,-1.47049591965e-05
1.8500000000000003,14,-3.57344632768e-05
1.8500000000000003,15,-1.69020715631e-05
1.8500000000000003,16,-3.51067168864e-05
1.8500000000000003,17,-2.60043942247e-05
1.8500000000000003,18,-4.43659761456e-05
1.8500000000000003,19,-3.36942875078e-05
1.8500000000000003,20,-3.38512241055e-05
1.8500000000000003,21,-4.35812931576e-05
1.8500000000000003,22,-5.45668549906e-05
1.8500000000000003,23,-2.55335844319e-05
1.8500000000000003,24,-3.5263653484e-05
1.8500000000000003,25,-2.52197112367e-05
1.8500000000000003,26,-3.5263653484e-05
1.8500000000000003,27,-2.53766478343e-05
1.8500000000000003,28,3.34274952919e-06
1.8500000000000003,29,-1.43910860013e-05
1.9000000000000004,1,0.000207951454279
1.9000000000000004,2,6.38208830299e-07
1.9000000000000004,3,-6.49612889726e-05
1.9000000000000004,4,-2.74534421427e-05
1.9000000000000004,5,-3.68696379996e-05
1.9000000000000004,6,-1.80372462858e-05
1.9000000000000004,7,-8.62105042896e-06
1.9000000000000004,8,-2.72965055451e-05
1.9000000000000004,9,-5.60159029086e-05
1.9000000000000004,10,-4.48734044779e-05
1.9000000000000004,11,-6.4804352375e-05
1.9000000000000004,12,-3.21615400711e-05
1.9000000000000004,13,-7.20234358652e-05
1.9000000000000004,14,-5.460347353e-05
1.9000000000000004,15,-1.58401339192e-05
1.9000000000000004,16,-4.22054823185e-05
1.9000000000000004,17,-4.58150240636e-05
1.9000000000000004,18,-6.57459719607e-05
1.9000000000000004,19,-1.77233730906e-05
1.9000000000000004,20,-4.70705168445e-05
1.9000000000000004,21,-6.49612889726e-05
1.9000000000000004,22,-6.54320987654e-05
1.9000000000000004,23,-2.80811885332e-05
1.9000000000000004,24,1.26595522076e-06
1.9000000000000004,25,-1.83511194811e-05
1.9000000000000004,26,-4.58150240636e-05
1.9000000000000004,27,-7.48482946223e-05
1.9000000000000004,28,-8.31659342959e-05
1.9000000000000004,29,-3.31031596568e-05
1.9500000000000004,1,0.00077892864616
1.9500000000000004,2,0.000327422054823
1.9500000000000004,3,5.74911069261e-05
1.9500000000000004,4,-0.000134913161749
1.9500000000000004,5,-4.96965892446e-05
1.9500000000000004,6,-3.0393387738e-05
1.9500000000000004,7,-4.20066959615e-05
1.9500000000000004,8,-2.7568528981e-05
1.9500000000000004,9,-6.8685917556e-05
1.9500000000000004,10,-6.20945804562e-05
1.9500000000000004,11,-6.96275371417e-05
1.9500000000000004,12,-8.02992257795e-05
1.9500000000000004,13,-0.000116237706633
1.9500000000000004,14,-9.74053149194e-05
1.9500000000000004,15,-0.000145427913789
1.9500000000000004,16,-0.000135854781335
1.9500000000000004,17,-0.000172107135384
1.9500000000000004,18,-5.62879263444e-05
1.9500000000000004,19,-4.81272232685e-05
1.9500000000000004,20,-4.71856036828e-05
1.9500000000000004,21,-7.59050010462e-05
1.9500000000000004,22,-0.000161749319941
1.9500000000000004,23,-0.000124241473112
1.9500000000000004,24,-0.000123142916928
1.9500000000000004,25,-0.0001907825905
1.9500000000000004,26,-0.000139307386483
1.9500000000000004,27,-0.000197060054405
1.9500000000000004,28,-0.000137110274116
1.9500000000000004,29,-6.77442979703e-05
2.0000000000000004,1,0.000712743251726
2.0000000000000004,2,0.000251192718142
2.0000000000000004,3,3.72881355932e-05
2.0000000000000004,4,-0.000102699309479
2.0000000000000004,5,-0.000105367231638
2.0000000000000004,6,-0.0001144695543
2.0000000000000004,7,-0.000135185185185
2.0000000000000004,8,-9.50094161959e-05
2.0000000000000004,9,-5.07532956685e-05
2.0000000000000004,10,-4.90269930948e-05
2.0000000000000004,11,-5.78154425612e-05
2.0000000000000004,12,-8.40238543628e-05
2.0000000000000004,13,-6.80163214062e-05
2.0000000000000004,14,-2.84682988073e-05
2.0000000000000004,15,-6.80163214062e-05
2.0000000000000004,16,-6.91148775895e-05
2.0000000000000004,17,-9.57940991839e-05
2.0000000000000004,18,-0.000125925925926
2.0000000000000004,19,-0.000126239799121
2.0000000000000004,20,-0.000133145009416
2.0000000000000004,21,-7.6647834275e-05
2.0000000000000004,22,-9.4538606403e-05
2.0000000000000004,23,-7.63339610797e-05
2.0000000000000004,24,-5.65599497803e-05
2.0000000000000004,25,-0.000106465787822
2.0000000000000004,26,-9.61079723792e-05
2.0000000000000004,27,-9.57940991839e-05
2.0000000000000004,28,-0.000132203389831
2.0000000000000004,29,-6.644695543e-05
2.0500000000000007,1,0.000573911906257
2.0500000000000007,2,5.41378949571e-05
2.0500000000000007,3,-6.93712073656e-05
2.0500000000000007,4,-6.05827578991e-05
2.0500000000000007,5,-3.2961916719e-05
2.0500000000000007,6,-3.20202971333e-05
2.0500000000000007,7,-0.000144700774221
2.0500000000000007,8,-0.000107349863988
2.0500000000000007,9,-9.66781753505e-05
2.0500000000000007,10,-0.000104211132036
2.0500000000000007,11,-5.88564553254e-05
2.0500000000000007,12,-3.092174095e-05
2.0500000000000007,13,-7.48639882821e-05
2.0500000000000007,14,-7.14113831345e-05
2.0500000000000007,15,-7.07836367441e-05
2.0500000000000007,16,-7.98859594057e-05
2.0500000000000007,17,-9.08715212388e-05
2.0500000000000007,18,-9.02437748483e-05
2.0500000000000007,19,-9.07145846411e-05
2.0500000000000007,20,-7.92582130153e-05
2.0500000000000007,21,-5.50899769826e-05
2.0500000000000007,22,-7.03128269512e-05
2.0500000000000007,23,-8.74189160912e-05
2.0500000000000007,24,-0.000106879054195
2.0500000000000007,25,-0.000102170956267
2.0500000000000007,26,-5.17943084327e-05
2.0500000000000007,27,-9.04007114459e-05
2.0500000000000007,28,-2.32318476669e-05
2.0500000000000007,29,-6.92142707679e-05
2.1000000000000005,1,0.00128409709144
2.1000000000000005,2,0.000528761247123
2.1000000000000005,3,0.000116802678385
2.1000000000000005,4,-7.24628583386e-05
2.1000000000000005,5,-0.0001670956267
2.1000000000000005,6,-0.000287936806863
2.1000000000000005,7,-0.000274126386273
2.1000000000000005,8,-0.000233165934296
2.1000000000000005,9,-0.000196913580247
2.1000000000000005,10,-0.00019142079933
2.1000000000000005,11,-0.000218100020925
2.1000000000000005,12,-0.000181847666876
2.1000000000000005,13,-0.000125193555137
2.1000000000000005,14,-0.000163015275162
2.1000000000000005,15,-0.000194402594685
2.1000000000000005,16,-0.000141671897887
2.1000000000000005,17,-0.000131627955639
2.1000000000000005,18,-0.000122054823185
2.1000000000000005,19,-0.000139788658715
2.1000000000000005,20,-5.30027202344e-05
2.1000000000000005,21,-9.31784892237e-05
2.1000000000000005,22,-0.000100554509312
2.1000000000000005,23,-3.35425821302e-05
2.1000000000000005,24,-0.000108401339192
2.1000000000000005,25,-0.000173530027202
2.1000000000000005,26,-0.000184044779243
2.1000000000000005,27,-0.000148263234986
2.1000000000000005,28,-0.000198953756016
2.1000000000000005,29,-0.000187183511195
2.1500000000000004,1,0.00115315965683
2.1500000000000004,2,0.000401119481063
2.1500000000000004,3,9.94873404478e-05
2.1500000000000004,4,-8.32810211341e-06
2.1500000000000004,5,-0.000169188114668
2.1500000000000004,6,-8.1774429797e-05
2.1500000000000004,7,-8.08328102113e-05
2.1500000000000004,8,-0.000121636325591
2.1500000000000004,9,-6.95333751831e-05
2.1500000000000004,10,-0.000167932621887
2.1500000000000004,11,-0.000161027411592
2.1500000000000004,12,-0.000226469972798
2.1500000000000004,13,-0.000189589872358
2.1500000000000004,14,-0.000256915672735
2.1500000000000004,15,-0.000216112157355
2.1500000000000004,16,-0.000150355722955
2.1500000000000004,17,-0.000199163004813
2.1500000000000004,18,-4.08139778196e-05
2.1500000000000004,19,-2.10399665202e-05
2.1500000000000004,20,-3.30613098975e-06
2.1500000000000004,21,-6.04310525214e-05
2.1500000000000004,22,-0.000178604310525
2.1500000000000004,23,-0.000166206319314
2.1500000000000004,24,-0.000153651391504
2.1500000000000004,25,-0.000146275371417
2.1500000000000004,26,-0.000110023017368
2.1500000000000004,27,-0.000248441096464
2.1500000000000004,28,-0.000303996652019
2.1500000000000004,29,-0.000215641347562
2.2000000000000006,1,0.00139192299644
2.2000000000000006,2,0.000543052939946
2.2000000000000006,3,0.000126072400084
2.2000000000000006,4,-2.96087047499e-05
2.2000000000000006,5,-0.000154530236451
2.2000000000000006,6,-0.000189213224524
2.2000000000000006,7,-0.000192195019879
2.2000000000000006,8,-0.000225622515171
2.2000000000000006,9,-0.000198943293576
2.2000000000000006,10,-0.000135070098347
2.2000000000000006,11,-0.000133029922578
2.2000000000000006,12,-0.000134913161749
2.2000000000000006,13,-0.000179169282277
2.2000000000000006,14,-0.000157512031806
2.2000000000000006,15,-0.000175245867336
2.2000000000000006,16,-0.00014935132873
2.2000000000000006,17,-0.000264071981586
2.2000000000000006,18,-0.000267681523331
2.2000000000000006,19,-0.000279922577945
2.2000000000000006,20,-0.000126595522076
2.2000000000000006,21,-0.000135070098347
2.2000000000000006,22,-0.000134442351956
2.2000000000000006,23,-0.00016378949571
2.2000000000000006,24,-0.000163004812722
2.2000000000000006,25,-0.000105722954593
2.2000000000000006,26,-0.000192822766269
2.2000000000000006,27,-0.000154530236451
2.2000000000000006,28,-0.000108233940155
2.2000000000000006,29,-0.000118905628793
2.250000000000001,1,0.00344247750575
2.250000000000001,2,0.00172339401548
2.250000000000001,3,0.000785070098347
2.250000000000001,4,0.000345961498221
2.250000000000001,5,2.75371416614e-05
2.250000000000001,6,-0.000269857710818
2.250000000000001,7,-0.000393052939946
2.250000000000001,8,-0.00040654948734
2.250000000000001,9,-0.000476700146474
2.250000000000001,10,-0.00053555137058
2.250000000000001,11,-0.00049145218665
2.250000000000001,12,-0.000517503661854
2.250000000000001,13,-0.000501025319104
2.250000000000001,14,-0.000375476041013
2.250000000000001,15,-0.000341577735928
2.250000000000001,16,-0.000323530027202
2.250000000000001,17,-0.000190604729023
2.250000000000001,18,-0.000199707051684
2.250000000000001,19,-0.000387874032224
2.250000000000001,20,-0.000359939317849
2.250000000000001,21,-0.00047167817535
2.250000000000001,22,-0.000477327892865
2.250000000000001,23,-0.000426166562042
2.250000000000001,24,-0.000563643021553
2.250000000000001,25,-0.000469010253191
2.250000000000001,26,-0.000445626700146
2.250000000000001,27,-0.000533511194811
2.250000000000001,28,-0.000476543209877
2.250000000000001,29,-0.00043950617284
2.3000000000000007,1,0.00777511508684
2.3000000000000007,2,0.00530053881565
2.3000000000000007,3,0.0037713486085
2.3000000000000007,4,0.00299357083072
2.3000000000000007,5,0.00239909499895
2.3000000000000007,6,0.00178249110693
2.3000000000000007,7,0.00157549173467
2.3000000000000007,8,0.00106670328521
2.3000000000000007,9,0.000714066750366
2.3000000000000007,10,0.000448373090605
2.3000000000000007,11,-8.25434191253e-05
2.3000000000000007,12,-0.000216253400293
2.3000000000000007,13,-0.000462643858548
2.3000000000000007,14,-0.00049669910023
2.3000000000000007,15,-0.000572970286671
2.3000000000000007,16,-0.00079142603055
2.3000000000000007,17,-0.00102683092697
2.3000000000000007,18,-0.00125030864198
2.3000000000000007,19,-0.00176254969659
2.3000000000000007,20,-0.00194443921322
2.3000000000000007,21,-0.00203028353212
2.3000000000000007,22,-0.00230884599289
2.3000000000000007,23,-0.00255884599289
2.3000000000000007,24,-0.00267874555346
2.3000000000000007,25,-0.00280915986608
2.3000000000000007,26,-0.00287821196903
2.3000000000000007,27,-0.00301678698472
2.3000000000000007,28,-0.00302384913162
2.3000000000000007,29,-0.00307862000418
2.3500000000000005,1,0.00805996024273
2.3500000000000005,2,0.00554458045616
2.3500000000000005,3,0.00400362000418
2.3500000000000005,4,0.00284762502616
2.3500000000000005,5,0.00170402803934
2.3500000000000005,6,0.000720035572295
2.3500000000000005,7,-0.000138564553254
2.3500000000000005,8,-0.000749047917974
2.3500000000000005,9,-0.00146185394434
2.3500000000000005,10,-0.00184713329148
2.3500000000000005,11,-0.00213448420172
2.3500000000000005,12,-0.00244082444026
2.3500000000000005,13,-0.00245322243147
2.3500000000000005,14,-0.00225061728395
2.3500000000000005,15,-0.00223963172212
2.3500000000000005,16,-0.00236314082444
2.3500000000000005,17,-0.00220337936807
2.3500000000000005,18,-0.00191806863361
2.3500000000000005,19,-0.00177148985143
2.3500000000000005,20,-0.0016752877171
2.3500000000000005,21,-0.00162177233731
2.3500000000000005,22,-0.00133708934924
2.3500000000000005,23,-0.00105287717096
2.3500000000000005,24,-0.000561037874032
2.3500000000000005,25,-0.000447729650555
2.3500000000000005,26,-3.21615400711e-05
2.3500000000000005,27,0.000210776313036
2.3500000000000005,28,0.000332559112785
2.3500000000000005,29,0.00057894957104
2.400000000000001,1,0.00635353107345
2.400000000000001,2,0.00405880414313
2.400000000000001,3,0.00253965787822
2.400000000000001,4,0.00177019774011
2.400000000000001,5,0.000874717514124
2.400000000000001,6,0.0004881826742
2.400000000000001,7,0.000133976773384
2.400000000000001,8,-6.1252354049e-05
2.400000000000001,9,-0.000163261142498
2.400000000000001,10,-0.000318471437539
2.400000000000001,11,-0.000442608286252
2.400000000000001,12,-0.000520448838669
2.400000000000001,13,-0.000575219711237
2.400000000000001,14,-0.000703907721281
2.400000000000001,15,-0.00078881042059
2.400000000000001,16,-0.00092895480226
2.400000000000001,17,-0.000811095417451
2.400000000000001,18,-0.00079210608914
2.400000000000001,19,-0.000951239799121
2.400000000000001,20,-0.000907611424984
2.400000000000001,21,-0.000856450094162
2.400000000000001,22,-0.00110519460138
2.400000000000001,23,-0.00131109541745
2.400000000000001,24,-0.00156972693032
2.400000000000001,25,-0.00163203075957
2.400000000000001,26,-0.00166639987445
2.400000000000001,27,-0.0016960608914
2.400000000000001,28,-0.00188830822348
2.400000000000001,29,-0.00187418392969
2.450000000000001,1,0.00807138522703
2.450000000000001,2,0.00535088930739
2.450000000000001,3,0.00375892446118
2.450000000000001,4,0.00276645741787
2.450000000000001,5,0.00173679640092
2.450000000000001,6,0.00101677129107
2.450000000000001,7,0.000533720443607
2.450000000000001,8,0.000233343795773
2.450000000000001,9,0.000111717932622
2.450000000000001,10,-0.000129650554509
2.450000000000001,11,-0.000506298388784
2.450000000000001,12,-0.000704666248169
2.450000000000001,13,-0.000854383762293
2.450000000000001,14,-0.000908369951873
2.450000000000001,15,-0.000813737183511
2.450000000000001,16,-0.00101540071145
2.450000000000001,17,-0.00113294622306
2.450000000000001,18,-0.00123385645533
2.450000000000001,19,-0.00138938062356
2.450000000000001,20,-0.00151226197949
2.450000000000001,21,-0.00169085582758
2.450000000000001,22,-0.00163137685708
2.450000000000001,23,-0.00165130780498
2.450000000000001,24,-0.00191449047918
2.450000000000001,25,-0.00216527516217
2.450000000000001,26,-0.00238812513078
2.450000000000001,27,-0.00265884076167
2.450000000000001,28,-0.00273369951873
2.450000000000001,29,-0.00271455325382
2.500000000000001,1,0.00803595940573
2.500000000000001,2,0.00543034107554
2.500000000000001,3,0.00383241263863
2.500000000000001,4,0.00255086838251
2.500000000000001,5,0.00190130780498
2.500000000000001,6,0.00122773592802
2.500000000000001,7,0.00069540698891
2.500000000000001,8,0.000215965683197
2.500000000000001,9,-0.000224398409709
2.500000000000001,10,-0.000219376438585
2.500000000000001,11,-0.00052367650136
2.500000000000001,12,-0.000520694706005
2.500000000000001,13,-0.000473142916928
2.500000000000001,14,-0.000895616237707
2.500000000000001,15,-0.0011132872986
2.500000000000001,16,-0.00115126595522
2.500000000000001,17,-0.00111109018623
2.500000000000001,18,-0.00119348189998
2.500000000000001,19,-0.00111250261561
2.500000000000001,20,-0.00140393387738
2.500000000000001,21,-0.00180522075748
2.500000000000001,22,-0.00206636325591
2.500000000000001,23,-0.00237584222641
2.500000000000001,24,-0.00233346934505
2.500000000000001,25,-0.00226692822766
2.500000000000001,26,-0.0022976878008
2.500000000000001,27,-0.00231087047499
2.500000000000001,28,-0.00242606193764
2.500000000000001,29,-0.00256243984097
2.5500000000000007,1,0.00726419229964
2.5500000000000007,2,0.00408810943712
2.5500000000000007,3,0.00250587465997
2.5500000000000007,4,0.00146256015903
2.5500000000000007,5,0.00103883134547
2.5500000000000007,6,0.000623263234986
2.5500000000000007,7,0.000377814396317
2.5500000000000007,8,-2.20600544047e-05
2.5500000000000007,9,-3.74398409709e-05
2.5500000000000007,10,-0.000450183092697
2.5500000000000007,11,-0.000541049382716
2.5500000000000007,12,-0.0010156256539
2.5500000000000007,13,-0.00115451454279
2.5500000000000007,14,-0.00102284473739
2.5500000000000007,15,-0.000889134756225
2.5500000000000007,16,-0.000781005440469
2.5500000000000007,17,-0.000650434191253
2.5500000000000007,18,-0.00114556915673
2.5500000000000007,19,-0.00132322138523
2.5500000000000007,20,-0.00144877066332
2.5500000000000007,21,-0.00162469658924
2.5500000000000007,22,-0.00165969345051
2.5500000000000007,23,-0.00164462753714
2.5500000000000007,24,-0.0017001830927
2.5500000000000007,25,-0.00160617807073
2.5500000000000007,26,-0.00132369219502
2.5500000000000007,27,-0.00133656099602
2.5500000000000007,28,-0.00157636011718
2.5500000000000007,29,-0.00131490374555
2.600000000000001,1,0.00684858757062
2.600000000000001,2,0.00380025109856
2.600000000000001,3,0.00218113622097
2.600000000000001,4,0.00118505963591
2.600000000000001,5,0.00075003138732
2.600000000000001,6,0.000174544883867
2.600000000000001,7,-0.000212617702448
2.600000000000001,8,-0.000527275580665
2.600000000000001,9,-0.000672128060264
2.600000000000001,10,-0.000583301946014
2.600000000000001,11,-0.000567451349655
2.600000000000001,12,-0.00074934086629
2.600000000000001,13,-0.000704300062775
2.600000000000001,14,-0.000579692404269
2.600000000000001,15,-0.000447708725675
2.600000000000001,16,-0.000553170119272
2.600000000000001,17,-0.000838951663528
2.600000000000001,18,-0.00072501569366
2.600000000000001,19,-0.000774136848713
2.600000000000001,20,-0.000741337099812
2.600000000000001,21,-0.0007355304457
2.600000000000001,22,-0.00087897049592
2.600000000000001,23,-0.0012945386064
2.600000000000001,24,-0.00133032015066
2.600000000000001,25,-0.00171983678594
2.600000000000001,26,-0.0017221908349
2.600000000000001,27,-0.00182388575016
2.600000000000001,28,-0.00214827369743
2.600000000000001,29,-0.00169943502825
2.6500000000000012,1,0.00655161644696
2.6500000000000012,2,0.00311596045198
2.6500000000000012,3,0.00168924984306
2.6500000000000012,4,0.000816211550534
2.6500000000000012,5,0.00019803829253
2.6500000000000012,6,-0.000375721908349
2.6500000000000012,7,-0.00040459824231
2.6500000000000012,8,-0.000551177024482
2.6500000000000012,9,-0.000737774639046
2.6500000000000012,10,-0.000947912743252
2.6500000000000012,11,-0.000951051475204
2.6500000000000012,12,-0.00108460451977
2.6500000000000012,13,-0.00098024168236
2.6500000000000012,14,-0.000729456999372
2.6500000000000012,15,-0.000519632768362
2.6500000000000012,16,-0.000699168236033
2.6500000000000012,17,-0.000592451349655
2.6500000000000012,18,-0.00065789391086
2.6500000000000012,19,-0.000674686126805
2.6500000000000012,20,-0.000604221594476
2.6500000000000012,21,-0.000679865034526
2.6500000000000012,22,-0.000723650345261
