Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop,Starting Anneal Temp,Starting Anneal Field,Number of Temps
10,18000,12000,5000,1.0,0.0,0.1,20.0,1.0,21

2.225,1,4.33680868994e-19
Correlation
2.22,1,0.0216888888889
2.22,2,-0.000533333333333
2.22,3,-0.0160888888889
2.22,4,-0.0218666666667
2.225,2,-0.00222222222222
2.225,3,-0.00222222222222
2.225,4,-0.00244444444444
2.235,1,0.00724444444444
2.23,2,-0.00502222222222

2.23,3,-0.00524444444444

2.235,4,-0.00853333333333
2.23,4,-0.00924444444444
2.2399999999999998,1,0.00937777777778
2.2399999999999998,2,-0.00195555555556
2.2399999999999998,3,-0.0124
2.2399999999999998,4,-0.0181777777778
2.2449999999999997,1,3.25260651746e-19
2.2549999999999994,1,-0.00146666666667
2.2449999999999997,2,-0.00222222222222
2.2549999999999994,3,-0.00146666666667
2.2449999999999997,3,-0.002
2.2549999999999994,4,-0.00102222222222
2.2449999999999997,4,-0.00222222222222
2.2499999999999996,1,0.00631111111111
2.2499999999999996,2,-0.00457777777778
2.2499999999999996,3,-0.0068
2.2499999999999996,4,-0.0108
2.2599999999999993,1,0.00697777777778
2.2599999999999993,2,-0.00568888888889
2.2599999999999993,3,-0.0130222222222
2.2599999999999993,4,-0.00857777777778
2.2649999999999992,1,0.0
2.2649999999999992,2,0.0
1111111111
2.2649999999999992,3,0.0
2.269999999999999,2,-0.00288888888889
2.269999999999999,3,-0.004
2.269999999999999,4,-0.00333333333333
2.274999999999999,1,0.00631111111111
2.274999999999999,2,-0.0028
2.274999999999999,3,-0.00702222222222
2.274999999999999,4,-0.0132444444444
2.279999999999999,1,0.0215555555556
2.279999999999999,2,0.00177777777778
2.284999999999999,1,0.0204444444444

2.284999999999999,2,-0.00577777777778
2.284999999999999,3,-0.0171111111111
2.284999999999999,4,-0.0277777777778
2.2899999999999987,1,0.0155111111111
2.2899999999999987,2,0.0004
2.2899999999999987,3,-0.0109333333333
2.2899999999999987,4,-0.0222666666667
2.2949999999999986,1,-0.0012
2.2949999999999986,2,-0.00275555555556
2.2949999999999986,3,-0.00275555555556
2.2949999999999986,4,-0.000311111111111
2.2999999999999985,1,0.00266666666667
2.2999999999999985,2,-0.004
2.3049999999999984,1,0.0084
2.3049999999999984,2,-0.0056
2.3049999999999984,3,-0.00937777777778
2.3049999999999984,4,-0.0118222222222
2.2999999999999985,3,-0.00644444444444
2.2999999999999985,4,-0.0117777777778
2.3099999999999983,1,0.0102666666667
2.3099999999999983,2,-0.00484444444444
2.3099999999999983,3,-0.0110666666667
2.3099999999999983,4,-0.00551111111111
2.314999999999998,1,0.0177333333333
2.314999999999998,2,-0.00915555555556
2.314999999999998,3,-0.0169333333333
2.314999999999998,4,-0.0220444444444
2.319999999999998,1,0.00591111111111
2.319999999999998,2,-0.00608888888889
2.319999999999998,3,-0.00608888888889
2.319999999999998,4,-0.00608888888889
